,Id,URL,Level,Unit-Time,Solution
2202,2202,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=22/11/2013,Diabolical,minutes,965827134814356972237491658748619523629735481153284769391578246586942317472163895
2203,2203,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=21/11/2013,Tough,minutes,154627893286319547793845261365984172941732658827561934512493786639278415478156329
2204,2204,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=20/11/2013,Moderate,minutes,568219473371846592942735681486521739259673814713498256894152367637984125125367948
2205,2205,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=19/11/2013,Moderate,minutes,629174583831596427574382691367421958982765314415839762746258139198643275253917846
2206,2206,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=18/11/2013,Gentle,minutes,982136745415987623376524891237895164861472359594361278128649537659713482743258916
2207,2207,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=17/11/2013,Diabolical,minutes,682395147139724865754618293567841329428963751913572486275189634891436572346257918
2208,2208,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=16/11/2013,Moderate,minutes,728491356934658217561732498612947835497385621385126974153869742246573189879214563
2209,2209,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=15/11/2013,Diabolical,minutes,914738562253614798768925431891356274672849153435271986147583629586492317329167845
2210,2210,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=14/11/2013,Tough,minutes,368521974295746381417893562542968713839217456671354829923685147186479235754132698
2211,2211,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=13/11/2013,Moderate,minutes,496137258857642319321895764968523471275419683143768592682371945534986127719254836
2212,2212,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=12/11/2013,Moderate,minutes,742539681915468327836721549593817264167342895428956173279183456384675912651294738
2213,2213,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=11/11/2013,Gentle,minutes,573692418492138675618745923169873254237514896854926137786259341945361782321487569
2214,2214,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=10/11/2013,Diabolical,minutes,967483125184295367253671894532148679491736582678952413719564238846329751325817946
2215,2215,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=9/11/2013,Moderate,minutes,435287619291564738876319245718426953923175486564938172182793564659841327347652891
2216,2216,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=8/11/2013,Diabolical,minutes,765428139134956287298317654957641823341582976682793541529174368416835792873269415
2217,2217,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=7/11/2013,Tough,minutes,653179428987324651124658973438596712295781346761243895349815267812967534576432189
2218,2218,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=6/11/2013,Moderate,minutes,458279631791368254632154798873645129269813475514792863187936542946521387325487916
2219,2219,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=5/11/2013,Moderate,minutes,782654931165983427934712658896531742251479863473826519628195374519347286347268195
2220,2220,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=4/11/2013,Gentle,minutes,624179583179835462583642917741298356368754129295361748956423871832517694417986235
2221,2221,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=3/11/2013,Diabolical,minutes,245168739986734521371295864567389142892417653134526978718642395623951487459873216
2222,2222,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=2/11/2013,Moderate,minutes,476251839132689745598734216249817563851963427763425198617592384925348671384176952
2223,2223,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=1/11/2013,Diabolical,minutes,478693521619528437352147896827956143143872659965314782286735914794281365531469278
2224,2224,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=31/10/2013,Tough,minutes,726851493538294671419376852297165348354982167681437925975618234143529786862743519
2225,2225,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=30/10/2013,Moderate,minutes,192567483854391672736284915587916324643752891219843567921438756368175249475629138
2226,2226,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=29/10/2013,Moderate,minutes,498637125571942386362815749286479513713586294945123867634258971127394658859761432
2227,2227,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=28/10/2013,Gentle,minutes,634297851978513642521846793817635429493721568265489317182364975356972184749158236
2228,2228,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=27/10/2013,Diabolical,minutes,268975314415328679937614582674231895183759426592846731351482967729563148846197253
2229,2229,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=26/10/2013,Moderate,minutes,895364217274981356613275849162758934438196725759432168947513682581629473326847591
2230,2230,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=25/10/2013,Diabolical,minutes,972153648635498172184627935741832569258964713396715824569341287813279456427586391
2231,2231,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=24/10/2013,Tough,minutes,731284659426795318985136274542879163178653492693421587814367925357912846269548731
2232,2232,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=23/10/2013,Moderate,minutes,924867315381594627567213948679435281413982756852176493146759832795328164238641579
2233,2233,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=22/10/2013,Moderate,minutes,793648512421759683568132947849317265136295478257864139975481326684923751312576894
2234,2234,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=21/10/2013,Gentle,minutes,132564897649873521785912643328156974456297138917438265261345789574689312893721456
2235,2235,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=20/10/2013,Diabolical,minutes,426738915735291486819654372974863521153972648268145793542317869391486257687529134
2236,2236,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=19/10/2013,Moderate,minutes,579426813134897265826531749648319572952674381713285694261743958487952136395168427
2237,2237,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=18/10/2013,Diabolical,minutes,641352897895471362237689154329748615784165923156923478978514236512836749463297581
2238,2238,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=17/10/2013,Tough,minutes,561894273924173685783265149215638497836749512497521836178952364642317958359486721
2239,2239,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=16/10/2013,Moderate,minutes,836752491921486753745139682184593267697241538253678914312967845579814326468325179
2240,2240,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=15/10/2013,Moderate,minutes,739542618426138975851697234263415789917286543548379162392861457174953826685724391
2241,2241,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=14/10/2013,Gentle,minutes,219475863346891257758236194492163578671548329583927641825719436934682715167354982
2242,2242,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=13/10/2013,Diabolical,minutes,345719682971826354628435791513987426786142935492563817869254173154378269237691548
2243,2243,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=12/10/2013,Moderate,minutes,236978415417523968859641237125839746378264591964715823791456382543182679682397154
2244,2244,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=11/10/2013,Diabolical,minutes,532841967841769253796532841283695174165487392974213685419356728328974516657128439
2245,2245,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=10/10/2013,Tough,minutes,781469352394528716562137984659274831843691527127385469438912675916753248275846193
2246,2246,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=9/10/2013,Moderate,minutes,963174258825369174741852936639428715487915362152736489218547693396281547574693821
2247,2247,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=8/10/2013,Moderate,minutes,459126873381475269726398415812967354937254186645813792298541637174639528563782941
2248,2248,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=7/10/2013,Gentle,minutes,352671498189542376764938152831795624695124783247863915416259837578316249923487561
2249,2249,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=6/10/2013,Diabolical,minutes,213847695459621837678539412841762359967315248325984761784153926136298574592476183
2250,2250,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=5/10/2013,Moderate,minutes,613954782492687513875231469257863941368149275149725638721396854934578126586412397
2251,2251,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=4/10/2013,Diabolical,minutes,973182645524967381168435729857641932241359867396728514739814256615273498482596173
2252,2252,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=3/10/2013,Tough,minutes,548362971619857423372149658863215794921473586754698132185924367437586219296731845
2253,2253,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=2/10/2013,Moderate,minutes,394825761628917453517346892739562148261784539485139627946271385872653914153498276
2254,2254,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=1/10/2013,Moderate,minutes,983764251426315789175298634364972815752841396891653472638529147517486923249137568
2255,2255,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=30/9/2013,Gentle,minutes,831475296972613584456892713129568437367941852548327169295134678684759321713286945
2256,2256,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=29/9/2013,Diabolical,minutes,786329145924715863315684927263598471179246358458137296532471689847963512691852734
2257,2257,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=28/9/2013,Moderate,minutes,279415638485623179631789452348196527792548316516237984957362841824951763163874295
2258,2258,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=27/9/2013,Diabolical,minutes,782591463134678529569432187976843251851269374243715896615327948498156732327984615
2259,2259,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=26/9/2013,Tough,minutes,362185947891746253574329861185273694439618725627954138743862519258491376916537482
2260,2260,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=25/9/2013,Moderate,minutes,734695812981742536526183947879364251365921784142578369693817425257436198418259673
2261,2261,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=24/9/2013,Moderate,minutes,674891325138257694529364817463125789897643152251789463342916578786532941915478236
2262,2262,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=23/9/2013,Gentle,minutes,925346817836175492471298356513824769642739581789651234258967143394512678167483925
2263,2263,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=22/9/2013,Diabolical,minutes,924835176865971432137426589492168753716253894583749261679514328248397615351682947
2264,2264,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=21/9/2013,Moderate,minutes,375842691189365742462917358251673489793584126846129537527496813638251974914738265
2265,2265,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=20/9/2013,Diabolical,minutes,318524769479681235265379481896453172137298654542167398923715846684932517751846923
2266,2266,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=19/9/2013,Tough,minutes,869175342471238695352496178184962753296357814537814926923581467748629531615743289
2267,2267,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=18/9/2013,Moderate,minutes,182635497674981352593472861368297514751864923429153786936718245847526139215349678
2268,2268,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=17/9/2013,Moderate,minutes,618753942795246831234819567461382759389475126572961384127638495856194273943527618
2269,2269,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=16/9/2013,Gentle,minutes,391564872586972143274138596752641389168793254439825617917386425823457961645219738
2270,2270,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=15/9/2013,Diabolical,minutes,762359418984216573513847962239185647148762395675934821891673254427598136356421789
2271,2271,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=14/9/2013,Moderate,minutes,287941635459362781631578294723196458946853172518724963874239516165487329392615847
2272,2272,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=13/9/2013,Diabolical,minutes,537618924869254137124739586493567812612843795758192463381425679975386241246971358
2273,2273,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=12/9/2013,Tough,minutes,758314269249576813613298754931852476865749132472631985386927541524183697197465328
2274,2274,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=11/9/2013,Moderate,minutes,516273849987415632342968715423689157165327498879154326651842973234796581798531264
2275,2275,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=10/9/2013,Moderate,minutes,954172683671398542382564971215687439463915827798243165536829714827451396149736258
2276,2276,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=9/9/2013,Gentle,minutes,125793648374186295968425137419572386657938421283641759532817964746359812891264573
2277,2277,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=8/9/2013,Diabolical,minutes,764185293821396574539247168317562489296478351485931726972814635643759812158623947
2278,2278,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=7/9/2013,Moderate,minutes,978143265356278149412659378763594812895712634241386957137825496624937581589461723
2279,2279,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=6/9/2013,Diabolical,minutes,386451927597328641214679835175296483842537196639184752763842519451963278928715364
2280,2280,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=5/9/2013,Tough,minutes,643972158751468293298315764316529847475183926829647531132756489984231675567894312
